geo_lvl_uuid,name,fips,state,state_fips,county,county_fips,lookup,fips_uuid
3,Cuming,39,Nebraska,31,Cuming,39,NebraskaCuming,fips-31-039
3,Custer,41,Nebraska,31,Custer,41,NebraskaCuster,fips-31-041
3,Dakota,43,Nebraska,31,Dakota,43,NebraskaDakota,fips-31-043
3,Dawes,45,Nebraska,31,Dawes,45,NebraskaDawes,fips-31-045
3,Dawson,47,Nebraska,31,Dawson,47,NebraskaDawson,fips-31-047
3,Deuel,49,Nebraska,31,Deuel,49,NebraskaDeuel,fips-31-049
3,Dixon,51,Nebraska,31,Dixon,51,NebraskaDixon,fips-31-051
3,Dodge,53,Nebraska,31,Dodge,53,NebraskaDodge,fips-31-053
3,Douglas,55,Nebraska,31,Douglas,55,NebraskaDouglas,fips-31-055
3,Dundy,57,Nebraska,31,Dundy,57,NebraskaDundy,fips-31-057
3,Fillmore,59,Nebraska,31,Fillmore,59,NebraskaFillmore,fips-31-059
3,Franklin,61,Nebraska,31,Franklin,61,NebraskaFranklin,fips-31-061
3,Frontier,63,Nebraska,31,Frontier,63,NebraskaFrontier,fips-31-063
3,Furnas,65,Nebraska,31,Furnas,65,NebraskaFurnas,fips-31-065
3,Gage,67,Nebraska,31,Gage,67,NebraskaGage,fips-31-067
3,Garden,69,Nebraska,31,Garden,69,NebraskaGarden,fips-31-069
3,Garfield,71,Nebraska,31,Garfield,71,NebraskaGarfield,fips-31-071
3,Gosper,73,Nebraska,31,Gosper,73,NebraskaGosper,fips-31-073
3,Grant,75,Nebraska,31,Grant,75,NebraskaGrant,fips-31-075
3,Greeley,77,Nebraska,31,Greeley,77,NebraskaGreeley,fips-31-077
3,Hall,79,Nebraska,31,Hall,79,NebraskaHall,fips-31-079
3,Hamilton,81,Nebraska,31,Hamilton,81,NebraskaHamilton,fips-31-081
3,Harlan,83,Nebraska,31,Harlan,83,NebraskaHarlan,fips-31-083
3,Hayes,85,Nebraska,31,Hayes,85,NebraskaHayes,fips-31-085
3,Hitchcock,87,Nebraska,31,Hitchcock,87,NebraskaHitchcock,fips-31-087
3,Holt,89,Nebraska,31,Holt,89,NebraskaHolt,fips-31-089
3,Hooker,91,Nebraska,31,Hooker,91,NebraskaHooker,fips-31-091
3,Howard,93,Nebraska,31,Howard,93,NebraskaHoward,fips-31-093
3,Jefferson,95,Nebraska,31,Jefferson,95,NebraskaJefferson,fips-31-095
3,Johnson,97,Nebraska,31,Johnson,97,NebraskaJohnson,fips-31-097
3,Kearney,99,Nebraska,31,Kearney,99,NebraskaKearney,fips-31-099
3,Keith,101,Nebraska,31,Keith,101,NebraskaKeith,fips-31-101
3,Keya Paha,103,Nebraska,31,Keya Paha,103,NebraskaKeya Paha,fips-31-103
3,Kimball,105,Nebraska,31,Kimball,105,NebraskaKimball,fips-31-105
3,Knox,107,Nebraska,31,Knox,107,NebraskaKnox,fips-31-107
3,Lancaster,109,Nebraska,31,Lancaster,109,NebraskaLancaster,fips-31-109
3,Lincoln,111,Nebraska,31,Lincoln,111,NebraskaLincoln,fips-31-111
3,Logan,113,Nebraska,31,Logan,113,NebraskaLogan,fips-31-113
3,Loup,115,Nebraska,31,Loup,115,NebraskaLoup,fips-31-115
3,McPherson,117,Nebraska,31,McPherson,117,NebraskaMcPherson,fips-31-117
3,Madison,119,Nebraska,31,Madison,119,NebraskaMadison,fips-31-119
3,Merrick,121,Nebraska,31,Merrick,121,NebraskaMerrick,fips-31-121
3,Morrill,123,Nebraska,31,Morrill,123,NebraskaMorrill,fips-31-123
3,Nance,125,Nebraska,31,Nance,125,NebraskaNance,fips-31-125
3,Nemaha,127,Nebraska,31,Nemaha,127,NebraskaNemaha,fips-31-127
3,Nuckolls,129,Nebraska,31,Nuckolls,129,NebraskaNuckolls,fips-31-129
3,Otoe,131,Nebraska,31,Otoe,131,NebraskaOtoe,fips-31-131
3,Pawnee,133,Nebraska,31,Pawnee,133,NebraskaPawnee,fips-31-133
3,Perkins,135,Nebraska,31,Perkins,135,NebraskaPerkins,fips-31-135
3,Phelps,137,Nebraska,31,Phelps,137,NebraskaPhelps,fips-31-137
3,Pierce,139,Nebraska,31,Pierce,139,NebraskaPierce,fips-31-139
3,Platte,141,Nebraska,31,Platte,141,NebraskaPlatte,fips-31-141
3,Polk,143,Nebraska,31,Polk,143,NebraskaPolk,fips-31-143
3,Red Willow,145,Nebraska,31,Red Willow,145,NebraskaRed Willow,fips-31-145
3,Richardson,147,Nebraska,31,Richardson,147,NebraskaRichardson,fips-31-147
3,Rock,149,Nebraska,31,Rock,149,NebraskaRock,fips-31-149
3,Saline,151,Nebraska,31,Saline,151,NebraskaSaline,fips-31-151
3,Sarpy,153,Nebraska,31,Sarpy,153,NebraskaSarpy,fips-31-153
3,Saunders,155,Nebraska,31,Saunders,155,NebraskaSaunders,fips-31-155
3,Scotts Bluff,157,Nebraska,31,Scotts Bluff,157,NebraskaScotts Bluff,fips-31-157
3,Seward,159,Nebraska,31,Seward,159,NebraskaSeward,fips-31-159
3,Sheridan,161,Nebraska,31,Sheridan,161,NebraskaSheridan,fips-31-161
3,Sherman,163,Nebraska,31,Sherman,163,NebraskaSherman,fips-31-163
3,Sioux,165,Nebraska,31,Sioux,165,NebraskaSioux,fips-31-165
3,Stanton,167,Nebraska,31,Stanton,167,NebraskaStanton,fips-31-167
3,Thayer,169,Nebraska,31,Thayer,169,NebraskaThayer,fips-31-169
3,Thomas,171,Nebraska,31,Thomas,171,NebraskaThomas,fips-31-171
3,Thurston,173,Nebraska,31,Thurston,173,NebraskaThurston,fips-31-173
3,Valley,175,Nebraska,31,Valley,175,NebraskaValley,fips-31-175
3,Washington,177,Nebraska,31,Washington,177,NebraskaWashington,fips-31-177
3,Wayne,179,Nebraska,31,Wayne,179,NebraskaWayne,fips-31-179
3,Webster,181,Nebraska,31,Webster,181,NebraskaWebster,fips-31-181
3,Wheeler,183,Nebraska,31,Wheeler,183,NebraskaWheeler,fips-31-183
3,York,185,Nebraska,31,York,185,NebraskaYork,fips-31-185
2,Nevada,32,Nevada,32,,0,Nevada,fips-32-00
3,Churchill,1,Nevada,32,Churchill,1,NevadaChurchill,fips-32-001
3,Clark,3,Nevada,32,Clark,3,NevadaClark,fips-32-003
3,Douglas,5,Nevada,32,Douglas,5,NevadaDouglas,fips-32-005
3,Elko,7,Nevada,32,Elko,7,NevadaElko,fips-32-007
3,Esmeralda,9,Nevada,32,Esmeralda,9,NevadaEsmeralda,fips-32-009
3,Eureka,11,Nevada,32,Eureka,11,NevadaEureka,fips-32-011
3,Humboldt,13,Nevada,32,Humboldt,13,NevadaHumboldt,fips-32-013
3,Lander,15,Nevada,32,Lander,15,NevadaLander,fips-32-015
3,Lincoln,17,Nevada,32,Lincoln,17,NevadaLincoln,fips-32-017
3,Lyon,19,Nevada,32,Lyon,19,NevadaLyon,fips-32-019
3,Mineral,21,Nevada,32,Mineral,21,NevadaMineral,fips-32-021
3,Nye,23,Nevada,32,Nye,23,NevadaNye,fips-32-023
3,Pershing,27,Nevada,32,Pershing,27,NevadaPershing,fips-32-027
3,Storey,29,Nevada,32,Storey,29,NevadaStorey,fips-32-029
3,Washoe,31,Nevada,32,Washoe,31,NevadaWashoe,fips-32-031
3,White Pine,33,Nevada,32,White Pine,33,NevadaWhite Pine,fips-32-033
3,Carson City,510,Nevada,32,Carson City,510,NevadaCarson City,fips-32-510
2,New Hampshire,33,New Hampshire,33,,0,New Hampshire,fips-33-00
3,Belknap,1,New Hampshire,33,Belknap,1,New HampshireBelknap,fips-33-001
3,Carroll,3,New Hampshire,33,Carroll,3,New HampshireCarroll,fips-33-003
3,Cheshire,5,New Hampshire,33,Cheshire,5,New HampshireCheshire,fips-33-005
3,Coos,7,New Hampshire,33,Coos,7,New HampshireCoos,fips-33-007
3,Grafton,9,New Hampshire,33,Grafton,9,New HampshireGrafton,fips-33-009
3,Hillsborough,11,New Hampshire,33,Hillsborough,11,New HampshireHillsborough,fips-33-011
3,Merrimack,13,New Hampshire,33,Merrimack,13,New HampshireMerrimack,fips-33-013
3,Rockingham,15,New Hampshire,33,Rockingham,15,New HampshireRockingham,fips-33-015
3,Strafford,17,New Hampshire,33,Strafford,17,New HampshireStrafford,fips-33-017
3,Sullivan,19,New Hampshire,33,Sullivan,19,New HampshireSullivan,fips-33-019
2,New Jersey,34,New Jersey,34,,0,New Jersey,fips-34-00
3,Atlantic,1,New Jersey,34,Atlantic,1,New JerseyAtlantic,fips-34-001
3,Bergen,3,New Jersey,34,Bergen,3,New JerseyBergen,fips-34-003
3,Burlington,5,New Jersey,34,Burlington,5,New JerseyBurlington,fips-34-005
3,Camden,7,New Jersey,34,Camden,7,New JerseyCamden,fips-34-007
3,Cape May,9,New Jersey,34,Cape May,9,New JerseyCape May,fips-34-009
3,Cumberland,11,New Jersey,34,Cumberland,11,New JerseyCumberland,fips-34-011
3,Essex,13,New Jersey,34,Essex,13,New JerseyEssex,fips-34-013
3,Gloucester,15,New Jersey,34,Gloucester,15,New JerseyGloucester,fips-34-015
3,Hudson,17,New Jersey,34,Hudson,17,New JerseyHudson,fips-34-017
3,Hunterdon,19,New Jersey,34,Hunterdon,19,New JerseyHunterdon,fips-34-019
3,Mercer,21,New Jersey,34,Mercer,21,New JerseyMercer,fips-34-021
3,Middlesex,23,New Jersey,34,Middlesex,23,New JerseyMiddlesex,fips-34-023
3,Monmouth,25,New Jersey,34,Monmouth,25,New JerseyMonmouth,fips-34-025
3,Morris,27,New Jersey,34,Morris,27,New JerseyMorris,fips-34-027
3,Ocean,29,New Jersey,34,Ocean,29,New JerseyOcean,fips-34-029
3,Passaic,31,New Jersey,34,Passaic,31,New JerseyPassaic,fips-34-031
3,Salem,33,New Jersey,34,Salem,33,New JerseySalem,fips-34-033
3,Somerset,35,New Jersey,34,Somerset,35,New JerseySomerset,fips-34-035
3,Sussex,37,New Jersey,34,Sussex,37,New JerseySussex,fips-34-037
3,Union,39,New Jersey,34,Union,39,New JerseyUnion,fips-34-039
3,Warren,41,New Jersey,34,Warren,41,New JerseyWarren,fips-34-041
2,New Mexico,35,New Mexico,35,,0,New Mexico,fips-35-00
3,Bernalillo,1,New Mexico,35,Bernalillo,1,New MexicoBernalillo,fips-35-001
3,Catron,3,New Mexico,35,Catron,3,New MexicoCatron,fips-35-003
3,Chaves,5,New Mexico,35,Chaves,5,New MexicoChaves,fips-35-005
3,Cibola,6,New Mexico,35,Cibola,6,New MexicoCibola,fips-35-006
3,Colfax,7,New Mexico,35,Colfax,7,New MexicoColfax,fips-35-007
3,Curry,9,New Mexico,35,Curry,9,New MexicoCurry,fips-35-009
3,De Baca,11,New Mexico,35,De Baca,11,New MexicoDe Baca,fips-35-011
3,Dona Ana,13,New Mexico,35,Dona Ana,13,New MexicoDona Ana,fips-35-013
3,Eddy,15,New Mexico,35,Eddy,15,New MexicoEddy,fips-35-015
3,Grant,17,New Mexico,35,Grant,17,New MexicoGrant,fips-35-017
3,Guadalupe,19,New Mexico,35,Guadalupe,19,New MexicoGuadalupe,fips-35-019
3,Harding,21,New Mexico,35,Harding,21,New MexicoHarding,fips-35-021
3,Hidalgo,23,New Mexico,35,Hidalgo,23,New MexicoHidalgo,fips-35-023
3,Lea,25,New Mexico,35,Lea,25,New MexicoLea,fips-35-025
3,Lincoln,27,New Mexico,35,Lincoln,27,New MexicoLincoln,fips-35-027
3,Los Alamos,28,New Mexico,35,Los Alamos,28,New MexicoLos Alamos,fips-35-028
3,Luna,29,New Mexico,35,Luna,29,New MexicoLuna,fips-35-029
3,Mckinley,31,New Mexico,35,Mckinley,31,New MexicoMckinley,fips-35-031
3,Mora,33,New Mexico,35,Mora,33,New MexicoMora,fips-35-033
3,Otero,35,New Mexico,35,Otero,35,New MexicoOtero,fips-35-035
3,Quay,37,New Mexico,35,Quay,37,New MexicoQuay,fips-35-037
3,Rio Arriba,39,New Mexico,35,Rio Arriba,39,New MexicoRio Arriba,fips-35-039
3,Roosevelt,41,New Mexico,35,Roosevelt,41,New MexicoRoosevelt,fips-35-041
3,Sandoval,43,New Mexico,35,Sandoval,43,New MexicoSandoval,fips-35-043
3,San Juan,45,New Mexico,35,San Juan,45,New MexicoSan Juan,fips-35-045
3,San Miguel,47,New Mexico,35,San Miguel,47,New MexicoSan Miguel,fips-35-047
3,Santa Fe,49,New Mexico,35,Santa Fe,49,New MexicoSanta Fe,fips-35-049
3,Sierra,51,New Mexico,35,Sierra,51,New MexicoSierra,fips-35-051
3,Socorro,53,New Mexico,35,Socorro,53,New MexicoSocorro,fips-35-053
3,Taos,55,New Mexico,35,Taos,55,New MexicoTaos,fips-35-055
3,Torrance,57,New Mexico,35,Torrance,57,New MexicoTorrance,fips-35-057
3,Union,59,New Mexico,35,Union,59,New MexicoUnion,fips-35-059
3,Valencia,61,New Mexico,35,Valencia,61,New MexicoValencia,fips-35-061
2,New York,36,New York,36,,0,New York,fips-36-00
3,Albany,1,New York,36,Albany,1,New YorkAlbany,fips-36-001
3,Allegany,3,New York,36,Allegany,3,New YorkAllegany,fips-36-003
3,Bronx,5,New York,36,Bronx,5,New YorkBronx,fips-36-005
3,Broome,7,New York,36,Broome,7,New YorkBroome,fips-36-007
3,Cattaraugus,9,New York,36,Cattaraugus,9,New YorkCattaraugus,fips-36-009
3,Cayuga,11,New York,36,Cayuga,11,New YorkCayuga,fips-36-011
3,Chautauqua,13,New York,36,Chautauqua,13,New YorkChautauqua,fips-36-013
3,Chemung,15,New York,36,Chemung,15,New YorkChemung,fips-36-015
3,Chenango,17,New York,36,Chenango,17,New YorkChenango,fips-36-017
3,Clinton,19,New York,36,Clinton,19,New YorkClinton,fips-36-019
3,Columbia,21,New York,36,Columbia,21,New YorkColumbia,fips-36-021
3,Cortland,23,New York,36,Cortland,23,New YorkCortland,fips-36-023
3,Delaware,25,New York,36,Delaware,25,New YorkDelaware,fips-36-025
3,Dutchess,27,New York,36,Dutchess,27,New YorkDutchess,fips-36-027
3,Erie,29,New York,36,Erie,29,New YorkErie,fips-36-029
3,Essex,31,New York,36,Essex,31,New YorkEssex,fips-36-031
3,Franklin,33,New York,36,Franklin,33,New YorkFranklin,fips-36-033
3,Fulton,35,New York,36,Fulton,35,New YorkFulton,fips-36-035
3,Genesee,37,New York,36,Genesee,37,New YorkGenesee,fips-36-037
3,Greene,39,New York,36,Greene,39,New YorkGreene,fips-36-039
3,Hamilton,41,New York,36,Hamilton,41,New YorkHamilton,fips-36-041
3,Herkimer,43,New York,36,Herkimer,43,New YorkHerkimer,fips-36-043
3,Jefferson,45,New York,36,Jefferson,45,New YorkJefferson,fips-36-045
3,Kings,47,New York,36,Kings,47,New YorkKings,fips-36-047
3,Lewis,49,New York,36,Lewis,49,New YorkLewis,fips-36-049
3,Livingston,51,New York,36,Livingston,51,New YorkLivingston,fips-36-051
3,Madison,53,New York,36,Madison,53,New YorkMadison,fips-36-053
3,Monroe,55,New York,36,Monroe,55,New YorkMonroe,fips-36-055
3,Montgomery,57,New York,36,Montgomery,57,New YorkMontgomery,fips-36-057
3,Nassau,59,New York,36,Nassau,59,New YorkNassau,fips-36-059
3,New York,61,New York,36,New York,61,New YorkNew York,fips-36-061
3,Niagara,63,New York,36,Niagara,63,New YorkNiagara,fips-36-063
3,Oneida,65,New York,36,Oneida,65,New YorkOneida,fips-36-065
3,Onondaga,67,New York,36,Onondaga,67,New YorkOnondaga,fips-36-067
3,Ontario,69,New York,36,Ontario,69,New YorkOntario,fips-36-069
3,Orange,71,New York,36,Orange,71,New YorkOrange,fips-36-071
3,Orleans,73,New York,36,Orleans,73,New YorkOrleans,fips-36-073
3,Oswego,75,New York,36,Oswego,75,New YorkOswego,fips-36-075
3,Otsego,77,New York,36,Otsego,77,New YorkOtsego,fips-36-077
3,Putnam,79,New York,36,Putnam,79,New YorkPutnam,fips-36-079
3,Queens,81,New York,36,Queens,81,New YorkQueens,fips-36-081
3,Rensselaer,83,New York,36,Rensselaer,83,New YorkRensselaer,fips-36-083
3,Richmond,85,New York,36,Richmond,85,New YorkRichmond,fips-36-085
3,Rockland,87,New York,36,Rockland,87,New YorkRockland,fips-36-087
3,St. Lawrence,89,New York,36,St. Lawrence,89,New YorkSt. Lawrence,fips-36-089
3,Saratoga,91,New York,36,Saratoga,91,New YorkSaratoga,fips-36-091
3,Schenectady,93,New York,36,Schenectady,93,New YorkSchenectady,fips-36-093
3,Schoharie,95,New York,36,Schoharie,95,New YorkSchoharie,fips-36-095
3,Schuyler,97,New York,36,Schuyler,97,New YorkSchuyler,fips-36-097
3,Seneca,99,New York,36,Seneca,99,New YorkSeneca,fips-36-099
3,Steuben,101,New York,36,Steuben,101,New YorkSteuben,fips-36-101
3,Suffolk,103,New York,36,Suffolk,103,New YorkSuffolk,fips-36-103
3,Sullivan,105,New York,36,Sullivan,105,New YorkSullivan,fips-36-105
3,Tioga,107,New York,36,Tioga,107,New YorkTioga,fips-36-107
3,Tompkins,109,New York,36,Tompkins,109,New YorkTompkins,fips-36-109
3,Ulster,111,New York,36,Ulster,111,New YorkUlster,fips-36-111
3,Warren,113,New York,36,Warren,113,New YorkWarren,fips-36-113
3,Washington,115,New York,36,Washington,115,New YorkWashington,fips-36-115
3,Wayne,117,New York,36,Wayne,117,New YorkWayne,fips-36-117
3,Westchester,119,New York,36,Westchester,119,New YorkWestchester,fips-36-119
3,Wyoming,121,New York,36,Wyoming,121,New YorkWyoming,fips-36-121
3,Yates,123,New York,36,Yates,123,New YorkYates,fips-36-123
2,North Carolina,37,North Carolina,37,,0,North Carolina,fips-37-00
3,Alamance,1,North Carolina,37,Alamance,1,North CarolinaAlamance,fips-37-001
3,Alexander,3,North Carolina,37,Alexander,3,North CarolinaAlexander,fips-37-003
3,Alleghany,5,North Carolina,37,Alleghany,5,North CarolinaAlleghany,fips-37-005
3,Anson,7,North Carolina,37,Anson,7,North CarolinaAnson,fips-37-007
3,Ashe,9,North Carolina,37,Ashe,9,North CarolinaAshe,fips-37-009
3,Avery,11,North Carolina,37,Avery,11,North CarolinaAvery,fips-37-011
3,Beaufort,13,North Carolina,37,Beaufort,13,North CarolinaBeaufort,fips-37-013
3,Bertie,15,North Carolina,37,Bertie,15,North CarolinaBertie,fips-37-015
3,Bladen,17,North Carolina,37,Bladen,17,North CarolinaBladen,fips-37-017
3,Brunswick,19,North Carolina,37,Brunswick,19,North CarolinaBrunswick,fips-37-019
3,Buncombe,21,North Carolina,37,Buncombe,21,North CarolinaBuncombe,fips-37-021
3,Burke,23,North Carolina,37,Burke,23,North CarolinaBurke,fips-37-023
3,Cabarrus,25,North Carolina,37,Cabarrus,25,North CarolinaCabarrus,fips-37-025
3,Caldwell,27,North Carolina,37,Caldwell,27,North CarolinaCaldwell,fips-37-027
3,Camden,29,North Carolina,37,Camden,29,North CarolinaCamden,fips-37-029
3,Carteret,31,North Carolina,37,Carteret,31,North CarolinaCarteret,fips-37-031
3,Caswell,33,North Carolina,37,Caswell,33,North CarolinaCaswell,fips-37-033
3,Catawba,35,North Carolina,37,Catawba,35,North CarolinaCatawba,fips-37-035
3,Chatham,37,North Carolina,37,Chatham,37,North CarolinaChatham,fips-37-037
3,Cherokee,39,North Carolina,37,Cherokee,39,North CarolinaCherokee,fips-37-039
3,Chowan,41,North Carolina,37,Chowan,41,North CarolinaChowan,fips-37-041
3,Clay,43,North Carolina,37,Clay,43,North CarolinaClay,fips-37-043
3,Cleveland,45,North Carolina,37,Cleveland,45,North CarolinaCleveland,fips-37-045
3,Columbus,47,North Carolina,37,Columbus,47,North CarolinaColumbus,fips-37-047
3,Craven,49,North Carolina,37,Craven,49,North CarolinaCraven,fips-37-049
3,Cumberland,51,North Carolina,37,Cumberland,51,North CarolinaCumberland,fips-37-051
3,Currituck,53,North Carolina,37,Currituck,53,North CarolinaCurrituck,fips-37-053
3,Dare,55,North Carolina,37,Dare,55,North CarolinaDare,fips-37-055
3,Davidson,57,North Carolina,37,Davidson,57,North CarolinaDavidson,fips-37-057
3,Davie,59,North Carolina,37,Davie,59,North CarolinaDavie,fips-37-059
3,Duplin,61,North Carolina,37,Duplin,61,North CarolinaDuplin,fips-37-061
3,Durham,63,North Carolina,37,Durham,63,North CarolinaDurham,fips-37-063
3,Edgecombe,65,North Carolina,37,Edgecombe,65,North CarolinaEdgecombe,fips-37-065
3,Forsyth,67,North Carolina,37,Forsyth,67,North CarolinaForsyth,fips-37-067
3,Franklin,69,North Carolina,37,Franklin,69,North CarolinaFranklin,fips-37-069
3,Gaston,71,North Carolina,37,Gaston,71,North CarolinaGaston,fips-37-071
3,Gates,73,North Carolina,37,Gates,73,North CarolinaGates,fips-37-073
3,Graham,75,North Carolina,37,Graham,75,North CarolinaGraham,fips-37-075
3,Granville,77,North Carolina,37,Granville,77,North CarolinaGranville,fips-37-077
3,Greene,79,North Carolina,37,Greene,79,North CarolinaGreene,fips-37-079
3,Guilford,81,North Carolina,37,Guilford,81,North CarolinaGuilford,fips-37-081
3,Halifax,83,North Carolina,37,Halifax,83,North CarolinaHalifax,fips-37-083
3,Harnett,85,North Carolina,37,Harnett,85,North CarolinaHarnett,fips-37-085
3,Haywood,87,North Carolina,37,Haywood,87,North CarolinaHaywood,fips-37-087
3,Henderson,89,North Carolina,37,Henderson,89,North CarolinaHenderson,fips-37-089
3,Hertford,91,North Carolina,37,Hertford,91,North CarolinaHertford,fips-37-091
3,Hoke,93,North Carolina,37,Hoke,93,North CarolinaHoke,fips-37-093
3,Hyde,95,North Carolina,37,Hyde,95,North CarolinaHyde,fips-37-095
3,Iredell,97,North Carolina,37,Iredell,97,North CarolinaIredell,fips-37-097
3,Jackson,99,North Carolina,37,Jackson,99,North CarolinaJackson,fips-37-099
3,Johnston,101,North Carolina,37,Johnston,101,North CarolinaJohnston,fips-37-101
3,Jones,103,North Carolina,37,Jones,103,North CarolinaJones,fips-37-103
3,Lee,105,North Carolina,37,Lee,105,North CarolinaLee,fips-37-105
3,Lenoir,107,North Carolina,37,Lenoir,107,North CarolinaLenoir,fips-37-107
3,Lincoln,109,North Carolina,37,Lincoln,109,North CarolinaLincoln,fips-37-109
3,McDowell,111,North Carolina,37,McDowell,111,North CarolinaMcDowell,fips-37-111
3,Macon,113,North Carolina,37,Macon,113,North CarolinaMacon,fips-37-113
3,Madison,115,North Carolina,37,Madison,115,North CarolinaMadison,fips-37-115
3,Martin,117,North Carolina,37,Martin,117,North CarolinaMartin,fips-37-117
3,Mecklenburg,119,North Carolina,37,Mecklenburg,119,North CarolinaMecklenburg,fips-37-119
3,Mitchell,121,North Carolina,37,Mitchell,121,North CarolinaMitchell,fips-37-121
3,Montgomery,123,North Carolina,37,Montgomery,123,North CarolinaMontgomery,fips-37-123
3,Moore,125,North Carolina,37,Moore,125,North CarolinaMoore,fips-37-125
3,Nash,127,North Carolina,37,Nash,127,North CarolinaNash,fips-37-127
3,New Hanover,129,North Carolina,37,New Hanover,129,North CarolinaNew Hanover,fips-37-129
3,Northampton,131,North Carolina,37,Northampton,131,North CarolinaNorthampton,fips-37-131
3,Onslow,133,North Carolina,37,Onslow,133,North CarolinaOnslow,fips-37-133
3,Orange,135,North Carolina,37,Orange,135,North CarolinaOrange,fips-37-135
3,Pamlico,137,North Carolina,37,Pamlico,137,North CarolinaPamlico,fips-37-137
3,Pasquotank,139,North Carolina,37,Pasquotank,139,North CarolinaPasquotank,fips-37-139
3,Pender,141,North Carolina,37,Pender,141,North CarolinaPender,fips-37-141
3,Perquimans,143,North Carolina,37,Perquimans,143,North CarolinaPerquimans,fips-37-143
3,Person,145,North Carolina,37,Person,145,North CarolinaPerson,fips-37-145
3,Pitt,147,North Carolina,37,Pitt,147,North CarolinaPitt,fips-37-147
3,Polk,149,North Carolina,37,Polk,149,North CarolinaPolk,fips-37-149
3,Randolph,151,North Carolina,37,Randolph,151,North CarolinaRandolph,fips-37-151
3,Richmond,153,North Carolina,37,Richmond,153,North CarolinaRichmond,fips-37-153
3,Robeson,155,North Carolina,37,Robeson,155,North CarolinaRobeson,fips-37-155
3,Rockingham,157,North Carolina,37,Rockingham,157,North CarolinaRockingham,fips-37-157
3,Rowan,159,North Carolina,37,Rowan,159,North CarolinaRowan,fips-37-159
3,Rutherford,161,North Carolina,37,Rutherford,161,North CarolinaRutherford,fips-37-161
3,Sampson,163,North Carolina,37,Sampson,163,North CarolinaSampson,fips-37-163
3,Scotland,165,North Carolina,37,Scotland,165,North CarolinaScotland,fips-37-165
3,Stanly,167,North Carolina,37,Stanly,167,North CarolinaStanly,fips-37-167
3,Stokes,169,North Carolina,37,Stokes,169,North CarolinaStokes,fips-37-169
3,Surry,171,North Carolina,37,Surry,171,North CarolinaSurry,fips-37-171
3,Swain,173,North Carolina,37,Swain,173,North CarolinaSwain,fips-37-173
3,Transylvania,175,North Carolina,37,Transylvania,175,North CarolinaTransylvania,fips-37-175
3,Tyrrell,177,North Carolina,37,Tyrrell,177,North CarolinaTyrrell,fips-37-177
3,Union,179,North Carolina,37,Union,179,North CarolinaUnion,fips-37-179
3,Vance,181,North Carolina,37,Vance,181,North CarolinaVance,fips-37-181
3,Wake,183,North Carolina,37,Wake,183,North CarolinaWake,fips-37-183
3,Warren,185,North Carolina,37,Warren,185,North CarolinaWarren,fips-37-185
3,Washington,187,North Carolina,37,Washington,187,North CarolinaWashington,fips-37-187
3,Watauga,189,North Carolina,37,Watauga,189,North CarolinaWatauga,fips-37-189
3,Wayne,191,North Carolina,37,Wayne,191,North CarolinaWayne,fips-37-191
3,Wilkes,193,North Carolina,37,Wilkes,193,North CarolinaWilkes,fips-37-193
3,Wilson,195,North Carolina,37,Wilson,195,North CarolinaWilson,fips-37-195
3,Yadkin,197,North Carolina,37,Yadkin,197,North CarolinaYadkin,fips-37-197
3,Yancey,199,North Carolina,37,Yancey,199,North CarolinaYancey,fips-37-199
2,North Dakota,38,North Dakota,38,,0,North Dakota,fips-38-00
3,Adams,1,North Dakota,38,Adams,1,North DakotaAdams,fips-38-001
3,Barnes,3,North Dakota,38,Barnes,3,North DakotaBarnes,fips-38-003
3,Benson,5,North Dakota,38,Benson,5,North DakotaBenson,fips-38-005
3,Billings,7,North Dakota,38,Billings,7,North DakotaBillings,fips-38-007
3,Bottineau,9,North Dakota,38,Bottineau,9,North DakotaBottineau,fips-38-009
3,Bowman,11,North Dakota,38,Bowman,11,North DakotaBowman,fips-38-011
3,Burke,13,North Dakota,38,Burke,13,North DakotaBurke,fips-38-013
3,Burleigh,15,North Dakota,38,Burleigh,15,North DakotaBurleigh,fips-38-015
3,Cass,17,North Dakota,38,Cass,17,North DakotaCass,fips-38-017
3,Cavalier,19,North Dakota,38,Cavalier,19,North DakotaCavalier,fips-38-019
3,Dickey,21,North Dakota,38,Dickey,21,North DakotaDickey,fips-38-021
3,Divide,23,North Dakota,38,Divide,23,North DakotaDivide,fips-38-023
3,Dunn,25,North Dakota,38,Dunn,25,North DakotaDunn,fips-38-025
3,Eddy,27,North Dakota,38,Eddy,27,North DakotaEddy,fips-38-027
3,Emmons,29,North Dakota,38,Emmons,29,North DakotaEmmons,fips-38-029
3,Foster,31,North Dakota,38,Foster,31,North DakotaFoster,fips-38-031
3,Golden Valley,33,North Dakota,38,Golden Valley,33,North DakotaGolden Valley,fips-38-033
3,Grand Forks,35,North Dakota,38,Grand Forks,35,North DakotaGrand Forks,fips-38-035
3,Grant,37,North Dakota,38,Grant,37,North DakotaGrant,fips-38-037
3,Griggs,39,North Dakota,38,Griggs,39,North DakotaGriggs,fips-38-039
3,Hettinger,41,North Dakota,38,Hettinger,41,North DakotaHettinger,fips-38-041
3,Kidder,43,North Dakota,38,Kidder,43,North DakotaKidder,fips-38-043
3,Lamoure,45,North Dakota,38,Lamoure,45,North DakotaLamoure,fips-38-045
3,Logan,47,North Dakota,38,Logan,47,North DakotaLogan,fips-38-047
